dataset,field_id,scene_date,scene_id,index,zonal_mean,valid_pixel_count,nodata_pixel_count,aoi_cloud_cover,analysis_raster
kaa,KAA_КУР-ГОР-0031-2,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDS_20260505T123805,SAVI,0.04955058917403221,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,NDVI,0.08638109266757965,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,NDMI,-0.27752912044525146,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,NDWI,-0.1171407550573349,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,MNDWI,-0.3822375535964966,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,NDRE,0.06573472172021866,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,SAVI,0.05324369668960571,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-09,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,NDVI,,0,8360,100.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-09,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,NDMI,,0,8360,100.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-05-09,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,NDWI,,0,8360,100.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
