dataset,field_id,scene_date,scene_id,index,zonal_mean,valid_pixel_count,nodata_pixel_count,aoi_cloud_cover,analysis_raster
kaa,KAA_КУР-СОЛ-0030-02,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,SAVI,0.057583317160606384,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDVI,0.10420059412717819,6292,3312,8.713752512202124,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDMI,-0.24988429248332977,6292,3312,8.713752512202124,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDRE,0.07495638728141785,6292,3312,8.713752512202124,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,SAVI,0.07019162178039551,6292,3312,8.713752512202124,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDVI,0.10089365392923355,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDMI,-0.2738369107246399,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDRE,0.06490815430879593,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,SAVI,0.07023192197084427,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDVI,0.21337676048278809,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDMI,-0.18234388530254364,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDRE,0.14694860577583313,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,SAVI,0.1513790488243103,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T36UYC_20260611T134710,NDVI,0.22664222121238708,6486,3118,5.957507895492392,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T36UYC_20260611T134710,NDMI,-0.17376196384429932,6486,3118,5.957507895492392,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T36UYC_20260611T134710,NDRE,0.159279003739357,6486,3118,5.957507895492392,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T36UYC_20260611T134710,SAVI,0.16524821519851685,6486,3118,5.957507895492392,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDVI,0.7116414308547974,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDMI,0.3469293415546417,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDRE,0.5451655387878418,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,SAVI,0.66410893201828,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDVI,0.7007350325584412,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDMI,0.3597097396850586,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDRE,0.5869978666305542,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,SAVI,0.6525247693061829,6895,2709,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UCT_20260810T135811,NDVI,0.6981507539749146,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-10/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UCT_20260810T135811,NDMI,0.36310943961143494,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-10/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UCT_20260810T135811,NDRE,0.5715093016624451,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-10/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0030-02,2026-08-10,S2A_MSIL2A_20260810T083741_R064_T37UCT_20260810T135811,SAVI,0.6563102006912231,6893,2711,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0030-02/2026-08-10/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDVI,0.0741826668381691,7207,2202,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDMI,-0.2550165057182312,7207,2202,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDRE,0.0515468455851078,7207,2202,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,SAVI,0.048540614545345306,7207,2202,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDVI,0.27946996688842773,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDMI,-0.08064620196819305,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDRE,0.18262453377246857,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,SAVI,0.20282015204429626,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDVI,0.2895558774471283,6309,3100,12.534359538207806,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDMI,-0.04952578619122505,6309,3100,12.534359538207806,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDRE,0.1976763904094696,6309,3100,12.534359538207806,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,SAVI,0.21560774743556976,6309,3100,12.534359538207806,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDVI,0.5742397308349609,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDMI,0.27420464158058167,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDRE,0.43878719210624695,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,SAVI,0.47408735752105713,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,NDVI,0.5667647123336792,6391,3018,11.248966087675765,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,NDMI,0.3410387337207794,6391,3018,11.248966087675765,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,NDRE,0.4859353005886078,6391,3018,11.248966087675765,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,SAVI,0.4641456604003906,6391,3018,11.248966087675765,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDVI,0.5313900709152222,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDMI,0.28219345211982727,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDRE,0.4097130298614502,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,SAVI,0.41993236541748047,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDVI,0.27156201004981995,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDMI,0.09304659068584442,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDRE,0.17395250499248505,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-2,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,SAVI,0.20648805797100067,7193,2216,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-2/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDVI,0.06529025733470917,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDMI,-0.2600612938404083,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDRE,0.045827269554138184,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,SAVI,0.04122151434421539,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDVI,0.34259098768234253,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDMI,-0.021213876083493233,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,NDRE,0.22520893812179565,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T36UYC_20260520T135803,SAVI,0.24840889871120453,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-20/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDVI,0.3658965229988098,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDMI,0.028045423328876495,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,NDRE,0.2543413043022156,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-05-22,S2A_MSIL2A_20260522T084501_R064_T37UCT_20260522T134615,SAVI,0.27556389570236206,4265,3673,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-05-22/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDVI,0.6024901866912842,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDMI,0.28590819239616394,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,NDRE,0.4533321261405945,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T36UYC_20260609T140015,SAVI,0.5129769444465637,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,NDVI,0.5209401249885559,4126,3812,3.2616238723108952,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,NDMI,0.29266613721847534,4126,3812,3.2616238723108952,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,NDRE,0.43873360753059387,4126,3812,3.2616238723108952,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-01,S2A_MSIL2A_20260701T084501_R064_T36UYC_20260701T134111,SAVI,0.41600802540779114,4126,3812,3.2616238723108952,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-01/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDVI,0.4523332715034485,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDMI,0.21167999505996704,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,NDRE,0.3277174234390259,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T36UYC_20260719T135608,SAVI,0.34309208393096924,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-07-19/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDVI,0.1631273478269577,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDMI,-0.0039027638267725706,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,NDRE,0.09510674327611923,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0031-3,2026-08-03,S2B_MSIL2A_20260803T083559_R064_T36UYC_20260803T123557,SAVI,0.12488394975662231,4256,3682,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0031-3/2026-08-03/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0032-02,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDVI,0.07972212135791779,4455,1474,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0032-02/2026-05-05/sentinel_analysis.tif
kaa,KAA_КУР-СОЛ-0032-02,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,NDMI,-0.28820309042930603,4455,1474,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-СОЛ-0032-02/2026-05-05/sentinel_analysis.tif
