field_id,scene_date,NDMI,NDRE,SAVI,NDVI,NDWI,MNDWI,scene_id,analysis_raster
KAA_КУР-ГОР-0031-2,2026-04-12,,,,,,,S2A_MSIL2A_20260412T084501_R064_T37UDS_20260412T135001,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-04-12/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-04-25,-0.285894095898,0.0626622438431,0.0477676317096,0.0789096727967,-0.112094111741,-0.385600537062,S2B_MSIL2A_20260425T083559_R064_T37UDS_20260425T123614,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-04-25/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-05-05,-0.284982830286,0.0549596995115,0.049550589174,0.0770138949156,-0.10984018445,-0.382836580276,S2B_MSIL2A_20260505T083559_R064_T37UDS_20260505T123805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-05/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-05-07,-0.277529120445,0.0657347217202,0.0532436966896,0.0863810926676,-0.117140755057,-0.382237553596,S2C_MSIL2A_20260507T082651_R021_T37UDT_20260508T133027,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-07/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-05-09,,,,,,,S2A_MSIL2A_20260509T083521_R021_T37UDS_20260509T133204,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-09/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-05-20,-0.24465867877,0.086283095181,0.0822949334979,0.116770684719,-0.146651700139,-0.377745568752,S2C_MSIL2A_20260520T083601_R064_T37UDS_20260520T135803,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-20/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-05-22,-0.27357763052,0.0710793435574,0.0720933154225,0.10591673851,-0.132063299417,-0.39148247242,S2B_MSIL2A_20260522T082559_R021_T37UDT_20260522T122936,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-05-22/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-06-06,-0.261269837618,0.0726077109575,0.0663189888,0.102232724428,-0.120956502855,-0.370622009039,S2C_MSIL2A_20260606T082601_R021_T37UDS_20260606T135619,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-06/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-06-08,-0.280710965395,0.0739143639803,0.0669544860721,0.10380076617,-0.136474937201,-0.401793986559,S2A_MSIL2A_20260608T082751_R021_T37UDS_20260608T120920,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-08/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-06-09,-0.266671210527,0.075126811862,0.0658806040883,0.105153903365,-0.129115596414,-0.382523208857,S2C_MSIL2A_20260609T083601_R064_T37UDS_20260609T140015,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-09/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-06-11,-0.247291296721,0.0832935720682,0.0797818899155,0.117342889309,-0.124599069357,-0.360883980989,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-06-24,-0.17606203258,0.134717181325,0.133436381817,0.184635996819,-0.186473608017,-0.35063034296,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-07-08,0.00803493149579,0.278841435909,0.260096609592,0.359885036945,-0.322433918715,-0.315367102623,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-07-18,0.135082900524,0.399102300406,0.361769497395,0.487987756729,-0.445453852415,-0.331301987171,S2A_MSIL2A_20260718T083531_R021_T37UDT_20260718T112507,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-18/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-07-19,0.139767974615,0.36100718379,0.359148830175,0.456266134977,-0.410704821348,-0.289579957724,S2C_MSIL2A_20260719T083601_R064_T37UDT_20260719T135608,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-19/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-07-31,0.177110761404,0.386863946915,0.369966506958,0.471568107605,-0.416993021965,-0.259615302086,S2B_MSIL2A_20260731T082559_R021_T37UDS_20260731T123008,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-31/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-08-03,0.188976034522,0.402195543051,0.366212874651,0.486166387796,-0.444145053625,-0.278769284487,S2B_MSIL2A_20260803T083559_R064_T37UDT_20260803T123557,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-08-03/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-08-05,0.172197535634,0.36788842082,0.361383706331,0.470494866371,-0.427988797426,-0.276298671961,S2C_MSIL2A_20260805T082601_R021_T37UDS_20260805T135217,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-08-05/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-08-07,0.157559037209,0.360536634922,0.338327884674,0.444371044636,-0.406802415848,-0.266480624676,S2A_MSIL2A_20260807T083531_R021_T37UDS_20260807T131912,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-08-07/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-08-08,0.166626378894,0.355842709541,0.345886677504,0.45301631093,-0.411201149225,-0.262841254473,S2C_MSIL2A_20260808T083601_R064_T37UDT_20260808T140216,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-08-08/sentinel_analysis.tif
KAA_КУР-ГОР-0031-2,2026-08-10,0.205160647631,0.405833542347,0.371015042067,0.486831098795,-0.445737242699,-0.26508975029,S2B_MSIL2A_20260810T082559_R021_T37UDT_20260810T105805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-08-10/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-04-25,-0.279478311539,0.0601640567183,0.0430701859295,0.0762434974313,-0.115926846862,-0.382998675108,S2B_MSIL2A_20260425T083559_R064_T37UDT_20260425T123614,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-04-25/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-05-05,-0.266611427069,0.048398155719,0.0397995263338,0.0665455982089,-0.09434158355,-0.352098762989,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-05-05/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-05-07,-0.258712649345,0.0605657696724,0.049155395478,0.0795194432139,-0.109024420381,-0.357652068138,S2C_MSIL2A_20260507T082651_R021_T37UCT_20260508T133027,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-05-07/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-05-20,-0.0443323850632,0.180905342102,0.183406382799,0.268526315689,-0.23947031796,-0.280830383301,S2C_MSIL2A_20260520T083601_R064_T37UCT_20260520T135803,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-05-20/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-05-22,-0.0113125825301,0.234897330403,0.236836597323,0.332683891058,-0.287182241678,-0.297570377588,S2B_MSIL2A_20260522T082559_R021_T37UCT_20260522T122936,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-05-22/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-06-08,0.344536393881,0.510600984097,0.546768069267,0.636137247086,-0.567787885666,-0.27759334445,S2A_MSIL2A_20260608T082751_R021_T37UCT_20260608T120920,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-06-08/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-06-09,0.343163430691,0.485883563757,0.543448388577,0.630419552326,-0.563895523548,-0.273774325848,S2C_MSIL2A_20260609T083601_R064_T37UCT_20260609T140015,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-06-09/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-06-11,,,,,,,S2A_MSIL2A_20260611T084501_R064_T37UCT_20260611T134710,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-06-11/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-06-18,0.407222807407,0.559149324894,0.608888208866,0.67243283987,-0.610568344593,-0.270752251148,S2A_MSIL2A_20260618T083531_R021_T37UCT_20260618T133810,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-06-18/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-07-01,0.382652550936,0.517528772354,0.570505976677,0.606888830662,-0.558189213276,-0.226677075028,S2B_MSIL2A_20260701T082559_R021_T37UCT_20260701T123005,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-07-01/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-07-18,0.372725099325,0.503940343857,0.524988651276,0.617453217506,-0.568786084652,-0.248739376664,S2A_MSIL2A_20260718T083531_R021_T37UCT_20260718T112507,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-07-18/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-07-19,0.367923229933,0.475388288498,0.529885828495,0.606421351433,-0.554238796234,-0.234174564481,S2C_MSIL2A_20260719T083601_R064_T37UCT_20260719T135608,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-07-19/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-07-31,0.285808652639,0.333473294973,0.394659489393,0.458695977926,-0.431058555841,-0.165726780891,S2B_MSIL2A_20260731T082559_R021_T37UCT_20260731T123008,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-07-31/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-08-03,0.194594532251,0.256034255028,0.285035312176,0.366099357605,-0.37032559514,-0.189356267452,S2B_MSIL2A_20260803T083559_R064_T37UDT_20260803T123557,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-08-03/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-08-07,0.0416967906058,0.133917972445,0.173929557204,0.230335980654,-0.282115370035,-0.243334621191,S2A_MSIL2A_20260807T083531_R021_T37UCT_20260807T131912,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-08-07/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-08-08,0.0406540520489,0.148700356483,0.191295176744,0.24142767489,-0.275824218988,-0.237876161933,S2C_MSIL2A_20260808T083601_R064_T37UDT_20260808T140216,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-08-08/sentinel_analysis.tif
KAA_КУР-ГОР-0056-02,2026-08-10,0.0343952961266,0.114577874541,0.145074471831,0.186449021101,-0.25204834342,-0.219585254788,S2B_MSIL2A_20260810T082559_R021_T37UDT_20260810T105805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0056-02/2026-08-10/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-04-25,-0.282322257757,0.0570046044886,0.040893279016,0.0722940936685,-0.110801652074,-0.381194412708,S2B_MSIL2A_20260425T083559_R064_T37UDT_20260425T123614,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-04-25/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-05-05,-0.279979705811,0.0510061196983,0.042963989079,0.0696630552411,-0.101006373763,-0.370511472225,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-05-05/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-05-07,-0.272128492594,0.0618795752525,0.0518771186471,0.0816489830613,-0.113723129034,-0.374274849892,S2C_MSIL2A_20260507T082651_R021_T37UCT_20260508T133027,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-05-07/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-05-20,-0.229229956865,0.0744129866362,0.0627391710877,0.0994689539075,-0.122907608747,-0.34247854352,S2C_MSIL2A_20260520T083601_R064_T37UCT_20260520T135803,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-05-20/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-05-22,-0.256313890219,0.0523971393704,0.044705748558,0.0760584697127,-0.0861008018255,-0.33493617177,S2B_MSIL2A_20260522T082559_R021_T37UCT_20260522T122936,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-05-22/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-06-08,-0.236594110727,0.11772416532,0.117467053235,0.169292613864,-0.194967925549,-0.412598580122,S2A_MSIL2A_20260608T082751_R021_T37UCT_20260608T120920,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-06-08/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-06-09,-0.223162680864,0.121569059789,0.119395017624,0.181351065636,-0.192858368158,-0.398868203163,S2C_MSIL2A_20260609T083601_R064_T37UCT_20260609T140015,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-06-09/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-06-11,,,,,,,S2A_MSIL2A_20260611T084501_R064_T37UCT_20260611T134710,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-06-11/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-06-18,-0.0573806650937,0.217014595866,0.229863762856,0.333863228559,-0.291149228811,-0.342920273542,S2A_MSIL2A_20260618T083531_R021_T37UCT_20260618T133810,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-06-18/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-07-01,,,,,,,S2B_MSIL2A_20260701T082559_R021_T37UCT_20260701T123005,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-07-01/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-07-18,0.339042574167,0.583258628845,0.699910283089,0.729814231396,-0.665573835373,-0.422350913286,S2A_MSIL2A_20260718T083531_R021_T37UCT_20260718T112507,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-07-18/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-07-19,0.323437273502,0.478456020355,0.610740602016,0.623676300049,-0.566003501415,-0.305337995291,S2C_MSIL2A_20260719T083601_R064_T37UCT_20260719T135608,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-07-19/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-07-31,0.316313236952,0.523159086704,0.623318433762,0.637067139149,-0.582013487816,-0.329365611076,S2B_MSIL2A_20260731T082559_R021_T37UCT_20260731T123008,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-07-31/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-08-03,0.326236695051,0.581691980362,0.646714568138,0.693756639957,-0.64081633091,-0.398299336433,S2B_MSIL2A_20260803T083559_R064_T37UDT_20260803T123557,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-08-03/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-08-07,0.306428819895,0.569431066513,0.641268908978,0.689458847046,-0.639172673225,-0.414495319128,S2A_MSIL2A_20260807T083531_R021_T37UCT_20260807T131912,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-08-07/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-08-08,0.318825751543,0.515486121178,0.631629526615,0.647280097008,-0.582277774811,-0.324074536562,S2C_MSIL2A_20260808T083601_R064_T37UDT_20260808T140216,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-08-08/sentinel_analysis.tif
KAA_КУР-ГОР-0057-02,2026-08-10,0.335161030293,0.577113747597,0.644826173782,0.690882623196,-0.634915232658,-0.38270804286,S2B_MSIL2A_20260810T082559_R021_T37UDT_20260810T105805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-02/2026-08-10/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-04-25,-0.28957387805,0.0577606149018,0.0402328073978,0.0713472366333,-0.110129214823,-0.387339353561,S2B_MSIL2A_20260425T083559_R064_T37UDT_20260425T123614,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-04-25/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-05-05,-0.269864797592,0.0460620075464,0.0366482958198,0.0621324889362,-0.0877683013678,-0.349350661039,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-05-05/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-05-07,-0.264452069998,0.0564935281873,0.0449373349547,0.0737075060606,-0.10154607147,-0.356419831514,S2C_MSIL2A_20260507T082651_R021_T37UCT_20260508T133027,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-05-07/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-05-20,-0.241166859865,0.08333081007,0.0703439116478,0.108460262418,-0.129660785198,-0.35959982872,S2C_MSIL2A_20260520T083601_R064_T37UCT_20260520T135803,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-05-20/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-05-22,-0.273788034916,0.0586402267218,0.054213821888,0.0859820395708,-0.107773341238,-0.370623230934,S2B_MSIL2A_20260522T082559_R021_T37UCT_20260522T122936,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-05-22/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-06-08,-0.288892745972,0.0808943882585,0.0725929960608,0.114109858871,-0.143756315112,-0.415392696857,S2A_MSIL2A_20260608T082751_R021_T37UCT_20260608T120920,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-06-08/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-06-09,-0.258595973253,0.0843373164535,0.0757789537311,0.120648927987,-0.142352133989,-0.386683672667,S2C_MSIL2A_20260609T083601_R064_T37UCT_20260609T140015,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-06-09/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-06-11,,,,,,,S2A_MSIL2A_20260611T084501_R064_T37UCT_20260611T134710,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-06-11/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-06-18,-0.181428462267,0.123608492315,0.114073753357,0.176645219326,-0.170823037624,-0.341898232698,S2A_MSIL2A_20260618T083531_R021_T37UCT_20260618T133810,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-06-18/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-07-01,-0.00352271087468,0.32145217061,0.292302191257,0.393331646919,-0.362588346004,-0.36631450057,S2B_MSIL2A_20260701T082559_R021_T37UCT_20260701T123005,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-07-01/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-07-18,0.194494575262,0.441228896379,0.395616292953,0.519808351994,-0.483593851328,-0.322233140469,S2A_MSIL2A_20260718T083531_R021_T37UCT_20260718T112507,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-07-18/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-07-19,0.227113038301,0.371720075607,0.377679914236,0.460356920958,-0.423186510801,-0.22191683948,S2C_MSIL2A_20260719T083601_R064_T37UCT_20260719T135608,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-07-19/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-07-31,0.3269970119,0.523254275322,0.524713397026,0.604638636112,-0.553396522999,-0.276990145445,S2B_MSIL2A_20260731T082559_R021_T37UCT_20260731T123008,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-07-31/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-08-03,0.217115789652,0.422513306141,0.397359699011,0.503789544106,-0.462227106094,-0.273633658886,S2B_MSIL2A_20260803T083559_R064_T37UDT_20260803T123557,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-08-03/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-08-07,0.201397374272,0.400062054396,0.385764956474,0.490089297295,-0.454240620136,-0.279955774546,S2A_MSIL2A_20260807T083531_R021_T37UCT_20260807T131912,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-08-07/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-08-08,0.201284885406,0.397715806961,0.431634604931,0.503987014294,-0.461075276136,-0.286406904459,S2C_MSIL2A_20260808T083601_R064_T37UDT_20260808T140216,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-08-08/sentinel_analysis.tif
KAA_КУР-ГОР-0057-03,2026-08-10,0.226369962096,0.424297809601,0.400483429432,0.504369318485,-0.464149951935,-0.266940683126,S2B_MSIL2A_20260810T082559_R021_T37UDT_20260810T105805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0057-03/2026-08-10/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-04-25,-0.29292216897,0.0647505223751,0.0493704415858,0.0820949077606,-0.128131821752,-0.405820280313,S2B_MSIL2A_20260425T083559_R064_T37UDT_20260425T123614,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-04-25/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-05-05,-0.272543638945,0.0481144823134,0.0394998043776,0.0656306371093,-0.0952623412013,-0.358495026827,S2B_MSIL2A_20260505T083559_R064_T37UCT_20260505T123805,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-05-05/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-05-07,-0.267428278923,0.0581928752363,0.0477255918086,0.0768303871155,-0.108551219106,-0.3653691113,S2C_MSIL2A_20260507T082651_R021_T37UCT_20260508T133027,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-05-07/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-05-20,,,,,,,S2C_MSIL2A_20260520T083601_R064_T37UCT_20260520T135803,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-05-20/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-05-22,-0.030654290691,0.228310912848,0.23062171042,0.324104845524,-0.280792742968,-0.308837860823,S2B_MSIL2A_20260522T082559_R021_T37UCT_20260522T122936,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-05-22/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-06-08,0.313335299492,0.490391254425,0.52235853672,0.617062747478,-0.547571122646,-0.282822996378,S2A_MSIL2A_20260608T082751_R021_T37UCT_20260608T120920,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-06-08/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-06-09,0.313868045807,0.459733575583,0.516245245934,0.608605146408,-0.540261566639,-0.272691994905,S2C_MSIL2A_20260609T083601_R064_T37UCT_20260609T140015,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-06-09/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-06-11,,,,,,,S2A_MSIL2A_20260611T084501_R064_T37UCT_20260611T134710,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-06-11/sentinel_analysis.tif
KAA_КУР-ГОР-0058-02,2026-06-18,0.333847224712,0.475230693817,0.501245439053,0.577988564968,-0.523775875568,-0.235027655959,S2A_MSIL2A_20260618T083531_R021_T37UCT_20260618T133810,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0058-02/2026-06-18/sentinel_analysis.tif
